data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[44],0.01,4,10,3.4500000000116415,2.0099999999947613,7.9893031275236e-09,4.798596280743512e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[45],0.01,4,10,3.389999999999418,2.0899999999965075,1.00134654843823e-08,2.566122563145861e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[46],0.01,4,10,3.4500000000116415,2.1299999999901047,1.9092859871344757e-08,3.537562725409075e-06,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[47],0.01,4,10,3.389999999999418,2.290000000008149,3.962133469012544e-09,3.4724456776090974e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[48],0.01,4,10,3.4099999999889405,2.150000000008731,4.162625381643709e-08,3.358075461121881e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[49],0.01,4,10,3.3999999999941792,2.069999999992433,2.168121440441319e-08,1.9863853150506428e-06,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[50],0.01,4,10,3.3999999999941792,1.959999999991851,8.8749150132226e-09,2.3542023642218495e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[51],0.01,4,10,3.5599999999976717,2.1900000000023283,6.734554913855563e-09,1.4211070839146964e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[52],0.01,4,10,3.5199999999895226,2.320000000006985,1.0313183884223126e-08,5.346693508493865e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[53],0.01,4,10,3.6699999999982538,2.1999999999970896,7.1268712494524406e-09,3.756623710231077e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[54],0.01,4,10,3.4500000000116415,2.099999999991269,1.9828737995128612e-08,1.9930720814448976e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[55],0.01,4,10,3.4900000000052387,2.0799999999871943,1.1556791951469314e-08,1.0483253770872974e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[56],0.01,4,10,3.5,2.1300000000046566,6.96917851039927e-09,3.6636714442896256e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[57],0.01,4,10,3.460000000006403,2.2700000000040745,4.143919146038468e-09,5.172175462825139e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[58],0.01,4,10,3.6300000000046566,2.2700000000040745,7.767070230320641e-09,9.47605651633819e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[59],0.01,4,10,3.599999999991269,2.3500000000058208,1.3400956371841124e-08,5.80786198661404e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[60],0.01,4,10,3.5500000000029104,2.2600000000093132,6.2039273956591295e-09,3.362336851010147e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[61],0.01,4,10,3.5199999999895226,2.0800000000017462,1.2496601700313008e-08,5.854979191403954e-07,1,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[62],0.01,4,10,3.5100000000093132,2.1199999999953434,4.803494006025952e-09,1.3063178101410757e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[63],0.01,4,10,3.4100000000034925,2.110000000000582,7.688477877891773e-09,3.0304150638296324e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[64],0.01,4,10,3.4499999999970896,2.110000000000582,1.3743896657901211e-08,5.228274546772762e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[65],0.01,4,10,3.5,2.0599999999976717,1.8166821312348635e-07,3.396585299578823e-05,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[66],0.01,4,10,3.470000000001164,2.1699999999982538,6.59302709894692e-09,1.3788548818288147e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[67],0.01,4,10,3.5,2.3999999999941792,6.146977674855133e-09,3.023186083814932e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[68],0.01,4,10,3.5200000000040745,2.25,7.175287999076189e-09,1.6729437107975515e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[69],0.01,4,10,3.5,2.25,8.862840187061643e-09,4.010598840406302e-07,2,1
